Price,Close,Close,Close,High,High,High,Low,Low,Low,Open,Open,Open,Volume,Volume,Volume
Ticker,AAPL,MSFT,SPY,AAPL,MSFT,SPY,AAPL,MSFT,SPY,AAPL,MSFT,SPY,AAPL,MSFT,SPY
Date,,,,,,,,,,,,,,,
2021-10-08,139.50074768066406,284.122314453125,411.6061706542969,140.75029837603776,285.84719612226604,413.51448064643256,139.16883903566588,283.0719760578184,410.976359506261,140.60387247260306,285.44246427651734,413.1290605510576,58773200,17685700,74557400
2021-10-11,139.4128875732422,283.52496337890625,408.6262512207031,141.36531233280488,287.1288805683323,413.8622842543227,138.43667519346084,282.0988000202047,408.56044149355773,138.88573944232053,282.2626278048373,410.9481526531211,64452200,19298600,65233300
2021-10-12,138.14382934570312,282.2240905761719,407.62030029296875,139.8424445053315,284.69094720962636,409.9516107361224,137.68500826630617,281.71337485300944,406.8306698253898,139.82291608395988,284.59457964903424,409.5474002624371,73035900,17974100,71181200
2021-10-13,137.55807495117188,285.5292053222656,409.0869140625,138.0364094315763,286.46391451193523,409.904744899693,135.88874541033104,282.81179971016536,405.6651807558424,137.88022678873125,284.18014809161934,408.64509377613797,78762700,23416300,72974000
2021-10-14,140.34027099609375,291.73492431640625,415.968017578125,140.45742659800283,292.2359943595076,416.11842753548746,138.14379338196727,286.99391772689086,412.2830453421605,138.7295267040612,288.32371333397117,412.7530657010058,69907100,27262900,70236800
2021-10-15,141.3945770263672,293.1417236328125,419.1358947753906,141.453147377337,293.3730115553381,419.5025243769304,140.09621296187518,289.58597692406954,417.4626236667043,140.35003767716657,291.3397657509714,418.0830539008593,67940300,25384800,66260200
2021-10-18,143.06390380859375,296.1097717285156,420.37677001953125,143.34699879821167,296.9962825877865,420.7151708749127,139.75454497889402,291.6771292104213,416.6917981413863,140.03763996851194,292.52511657650416,417.34983805497893,85589200,22729300,62213200
2021-10-19,145.2213592529297,297.0155334472656,423.619873046875,145.62160993395176,298.046580784232,423.68565408047556,143.06393807186709,296.04227134224186,421.39195292020696,143.51298745891924,297.1311627256362,422.0030022074686,76378900,17682100,46996800
2021-10-20,145.70945739746094,296.2254638671875,425.28375244140625,146.18780683574556,298.43215472109,425.5845723051379,144.59657585778285,294.97274429889114,423.96770139728164,145.16278083703227,297.9599624605173,424.0805016742407,58418800,16537100,49571600
2021-10-21,145.9242401123047,299.4534912109375,426.39300537109375,146.0804376870695,299.70401151928974,426.6186059313377,144.35253739380764,295.2135548265935,424.2497139854905,145.27017952577518,295.99411129385413,424.6821246218787,61421000,16918100,41305400
2021-10-22,145.15301513671875,297.9117431640625,425.95123291015625,146.6075619891813,299.7715163414631,427.4083131924775,145.1042015405824,296.60120915737616,424.00534179657603,146.12922747617256,299.10661846440314,425.96064249714215,58883400,17449300,58845100
2021-10-25,145.1042022705078,296.9191589355469,428.2354431152344,145.8168331110648,298.14294131253496,428.56446303148596,144.10846150842693,295.309906430058,425.26494034706053,145.14324421012236,298.10438841823645,427.0416019944035,50720600,17554500,45214500
2021-10-26,145.76803588867188,298.8271179199219,428.620849609375,147.2518679421637,301.0338080808827,430.99915087837957,145.46539754636262,297.37207690825886,428.2448391545924,145.77779264971988,299.6847507755604,429.78651931328756,60893400,28107300,56075100
2021-10-27,145.30921936035156,311.41192626953125,426.7219543457031,146.16827612937263,314.2353152759642,429.7488856725393,144.9577823061733,304.5027837125642,426.64673504629013,145.80708231384622,304.5027837125642,429.0814650009743,56094900,52588700,72438000
2021-10-28,148.94073486328125,312.549072265625,430.8393249511719,149.5264533730465,313.05014234656585,430.9145155608973,146.15852353048365,309.6678384302858,428.14141358107645,146.25615073002083,312.5297811116196,428.1507944774444,100077900,26297900,51437900
2021-10-29,146.2366180419922,319.55450439453125,431.713623046875,146.373287179863,319.9206833758431,432.0050333226642,142.92725865743117,312.115383713237,428.2448711186631,143.7179883048137,312.33702609856846,428.5362813944523,124953200,34766000,70162400
2021-11-01,145.41661071777344,317.38641357421875,432.4562072753906,146.13899838558393,319.429276181663,433.0766374014713,144.2842007193759,314.49556360355314,430.72653632741896,145.44589589912687,319.30400131110804,432.70059827941714,74588300,27073200,48433600
2021-11-02,146.45135498046875,321.0096130371094,434.2046813964844,147.96448683414823,321.31797741681345,434.51491081247156,145.11393416867705,317.9934882764792,432.4938008795022,145.12370582377017,318.2922070795532,432.62542031361994,69122000,26487100,48908400
2021-11-03,147.88641357421875,321.8479309082031,436.8555908203125,148.35499132920407,322.71517993039924,437.25980132111596,146.25614074482093,318.61980955207633,433.1988197687567,146.81257403590004,321.75156337079386,433.64063991942203,54511500,21500100,52509800
2021-11-04,147.36903381347656,324.1991882324219,438.9143371582031,148.80405236999567,324.2955557789169,438.9989373652711,147.05663868837075,317.52133190249214,437.10944667746986,147.9742807485948,320.77836088619716,437.4572570913363,60394600,23992200,52847100
2021-11-05,147.89694213867188,323.8329772949219,440.4371643066406,148.79636649786093,326.4636610780947,442.4300455313022,146.70422366033108,322.2526614356384,438.9237129061649,148.49330137784227,326.1938496188393,441.14219466561576,65463900,22570100,66390600
2021-11-08,147.07571411132812,324.7291564941406,440.813232421875,148.18044870579655,325.3651469944245,442.0353024166088,146.80197694204415,322.27194586748317,440.1270211428771,148.02402320404659,325.0278752948011,441.53708204527277,55020900,20897000,50405200
2021-11-09,147.43743896484375,323.7270202636719,439.35614013671875,148.0435691533501,326.39622775578675,441.41483115793073,146.70421118808,322.35867170289976,437.946079365355,146.84107977637362,324.84478968180053,441.1798210293701,56787900,21307400,51149100
2021-11-10,144.612060546875,318.76434326171875,435.82147216796875,146.7726448402154,322.4550111195703,439.35603281824103,144.54363371528353,317.916385399046,434.33622114087194,146.66510417552323,322.39719647909817,437.6639430932637,65187100,25500900,69429700
2021-11-11,144.5631866455078,320.3350830078125,435.9625244140625,146.0882980655143,321.6263258185868,437.3914041770928,144.37743321812488,318.48495546682875,435.9437339337223,145.62882237351127,319.198022393328,437.3161848802195,41000000,16849800,34848500
2021-11-12,146.63577270507812,324.4688720703125,439.2528076171875,147.03659252052734,324.96032577902383,439.80742818772603,144.18189439318962,321.6454834529494,436.28227556227836,145.11064651980587,321.77075827338444,437.2317258494839,63804000,23831000,53466700
2021-11-15,146.64556884765625,323.8426208496094,439.4031677246094,148.483531417499,325.5867644516325,440.7004283336517,146.08830852560698,321.87683485459274,438.27513622509247,147.00728981052836,325.25913835367027,440.54063749790726,59222800,16723000,46980500
2021-11-16,147.6232147216797,327.157470703125,441.1422119140625,148.1022623119589,328.27526945186895,442.27965290510997,146.0003334167105,323.30300442769504,439.0647304076264,146.5869216938867,323.4668027763442,439.13992102624314,59256200,20886800,48857500
2021-11-17,150.0575408935547,327.3794860839844,440.07061767578125,151.53376771191043,330.34320817217764,441.0576488248933,147.61344786594324,326.2982657750648,439.4501874408848,147.62321886773208,327.2057248474174,440.87903881691875,88807000,19053400,47858300
2021-11-18,154.33950805664062,329.4550476074219,441.56524658203125,155.1216204356298,330.5942177948435,441.8284567817868,149.62730670600956,325.44872862025187,438.3784954289363,150.2725505374921,326.47202852171574,441.1046072166389,137827700,22463500,50625600
2021-11-19,156.9596405029297,331.2313232421875,440.77557373046875,157.41913113659675,333.152448348102,442.7026451488348,153.02953515610952,330.3528538835382,440.4089441903681,154.12448394226502,330.7776231911043,441.45237530402534,117305600,21963400,57315600
2021-11-22,157.4191436767578,328.0649108886719,439.5347900390625,161.99447854129045,337.56427133664994,445.1468335661726,157.3995867561447,327.79460580022015,439.32797995964046,158.06437288139423,332.6890870606931,442.65573171479053,117467900,31031100,72762000
2021-11-23,157.8004150390625,325.9893493652344,440.1175842285156,158.18169292863084,327.69808997134413,440.9730245653836,155.502961782972,322.0119904551096,436.60184177692975,157.51689191338718,325.381155553639,439.20574375407494,96041900,30427600,73206500
2021-11-24,158.31857299804688,326.21136474609375,441.2926025390625,158.5140974575523,326.4527096021285,441.4148123907597,156.07000441983408,322.34984704953825,437.29743052339023,157.1551823252834,324.63779157098065,438.1152611459688,69463600,21661300,61858800
2021-11-26,153.30325317382812,318.2662658691406,431.4504699707031,156.8618512011978,326.2306457276497,436.08486361573597,152.86331951425362,316.76027639823303,430.32240968502606,156.0015407986573,322.77460052160296,434.61840245701467,76959800,24217200,112669600
2021-11-29,156.65660095214844,324.9757080078125,436.7428283691406,157.58535337179862,327.29261293135295,438.5852997432788,155.23901498169408,323.1511265991085,434.0449166850697,155.80604638636365,323.34421428483876,436.24460804442816,88748200,28563500,86268800
2021-11-30,161.60340881347656,319.1447448730469,428.2449035644531,161.8184901598309,326.08582451918915,436.20704878218436,156.34371666317804,317.60013207363266,428.00048382259115,156.41215841772612,323.71099964845,434.29876746658414,174048100,42885600,148559600
2021-12-01,161.08526611328125,318.6524658203125,423.4882507324219,166.49159798116264,327.5339693788618,436.8086374124799,160.85062784337472,317.9863810414146,423.290850257439,163.7346542506034,323.5276501773053,433.9603158081163,152052500,33337600,131939200
2021-12-02,160.09783935546875,318.0828552246094,429.9745788574219,160.52800204808736,321.94437289922337,431.5444593337186,154.27113083970096,316.4513616502016,423.3096942265421,155.19011206164845,318.8648101968354,423.7045239141556,136739200,30766000,127637800
2021-12-03,158.2207794189453,311.82720947265625,426.2331848144531,161.27101721338744,321.1817382170732,432.7006394884692,156.14819360952984,307.01960945389317,422.0030024782896,160.35203598315746,320.4962976310111,431.638417799551,118023100,41779300,137331600
2021-12-06,161.62295532226562,314.8970947265625,431.2811279296875,164.12570364495514,316.11348214356707,433.1612086633439,160.60620449270007,308.17806265285725,426.36470648358403,160.61597549233863,312.73465439503434,428.7806171113938,107497000,30032600,98977500
2021-12-07,167.35189819335938,323.32489013671875,440.2021484375,167.74296195252498,324.1743992838451,440.76617845486504,164.5754126322905,318.6717542353688,431.14955415645403,165.29886939857903,320.1584467996634,436.5641964227451,120405400,31021900,95484700
2021-12-08,171.16470336914062,323.3731384277344,441.3677978515625,172.02502878126478,323.88478833070934,441.8190276116101,166.88264814477856,319.3474933714662,438.83908665382853,168.2806769394803,323.7013638880352,440.5969864571496,116998900,24761000,72238800
2021-12-09,170.6563262939453,321.56793212890625,438.38787841796875,172.79735388590385,324.84055346464856,441.471210008513,170.03063915946248,320.62184956942644,438.1904779520681,170.9985052389604,322.832576975175,440.07993978691974,108923700,22214200,61272600
2021-12-10,175.43699645996094,330.6810607910156,442.5146484375,175.61297891700764,331.12512705634384,442.665058357532,170.78344865474102,323.1993706024248,438.53829554873346,171.29182418696914,323.3827950413509,441.0952068137605,115402700,38095700,77159800
2021-12-13,171.80996704101562,327.6497802734375,438.5946960449219,178.05706815750167,331.8878102110468,442.3454484006168,171.6046566651188,327.3408517779993,438.3126666867193,177.0696450374433,328.8854647941473,441.99763801115,153237000,28899400,87724700
2021-12-14,170.43145751953125,316.9726257324219,435.5771484375,173.76520322122326,323.0545328053615,437.8144493976514,168.35887188331523,312.8890608174926,432.6536362786152,171.3308817563336,321.68368128016056,435.3233478323497,139380400,44438700,97264100
2021-12-15,175.29029846191406,323.06414794921875,442.3830871582031,175.48582285763158,323.5854609736691,442.6274781927471,168.45661118755606,313.2655548230769,433.11427244709614,171.19399748026692,317.23324924980096,435.63360291576834,131063300,35381100,116899300
2021-12-16,168.4077606201172,313.6518249511719,438.4819030761719,177.08918279763162,325.10124228323565,444.5169470262026,166.93153397693786,311.83690659632845,436.93081329963405,175.27077720416733,324.08757603047445,444.23494635106454,150185800,35034800,116568600
2021-12-17,167.31283569335938,312.58990478515625,433.8152160644531,169.59073223954843,313.6711546916639,438.40929266529145,165.8952646870351,306.2666801473062,432.1077672413191,166.12988807604526,309.77101283249925,435.400025670144,195432700,47750300,135511600
2021-12-20,165.95388793945312,308.8345642089844,429.2022705078125,166.76532847471316,311.6244956878622,429.59845850346267,163.71510567618958,306.5755796789902,425.5798363191293,164.51676029378936,308.96970202135424,428.7305989396733,107499100,28326500,107134800
2021-12-21,169.1214599609375,315.95904541015625,436.824462890625,169.3267554134747,316.38381472096694,436.9659586009306,165.33799395674112,308.7283333654757,430.4568968299471,167.72343104614094,312.09752764718075,432.62657449075914,91185900,24740600,69806300
2021-12-22,171.71217346191406,321.6644287109375,441.1921081542969,171.9272548095711,322.06020834026276,441.3053047127946,168.300214735498,314.47234037759364,436.3716102556049,169.17031112645324,316.93404606965555,436.56973302152085,92135300,24831500,58890200
2021-12-23,172.33787536621094,323.10284423828125,443.9372863769531,172.8951357013555,324.74400105600773,445.4371985113299,171.35046721642092,321.2107088019103,442.0883418877811,171.9174985527305,321.23000578456225,442.19209581442925,68356600,19617800,56439700
2021-12-27,176.2972869873047,330.5942077636719,450.219970703125,176.38527073958,330.62316796902155,450.26712634622396,173.11019564746687,323.817225101408,445.26741905868244,173.12973764737882,323.8461853067577,445.3145747017814,74919600,19947000,56808600
2021-12-28,175.28053283691406,329.4357604980469,449.8520202636719,177.27492068975482,331.90712970709734,451.6821081838997,174.5375340801528,328.53796461701063,449.0879146544429,176.1310871789595,331.2699756899296,450.65386765775884,79144300,15661500,47274600
2021-12-29,175.36854553222656,330.1115417480469,450.42755126953125,176.59059189162147,332.38016007251247,451.4463493259037,174.15627017338588,327.9201113620014,448.9559380833534,175.31966069433915,329.48402148531875,449.95587963835754,62348900,15042000,54503000
2021-12-30,174.21490478515625,327.5726318359375,449.1822814941406,176.53191454419968,331.2507259671938,451.8613726077948,174.10736412193012,327.0899420080976,448.72005255913206,175.4565079119385,330.0729616088224,450.85198851964896,59773000,15994500,55329000
2021-12-31,173.59902954101562,324.6764831542969,448.05029296875,175.2218958133562,327.61121600779853,449.842639350075,173.29594950484335,324.22275355126135,447.7767441594959,174.1073900997929,326.79066689386144,448.6917882451769,64062300,18000800,65237400
2022-01-03,177.93972778320312,323.16082763671875,450.64447021484375,178.79028222604728,326.29831140018206,450.77655208082115,173.73590007898758,318.36288974922684,447.0031792958626,173.85321176039008,323.74006130064464,449.3143528535199,104487900,28865100,72668200
2022-01-04,175.68136596679688,317.61956787109375,450.4934997558594,178.84891521802436,323.59527025765954,452.78584543871375,175.11433471652768,314.82960654307294,448.635112640116,178.54585013474667,323.2380550401067,452.06889544831097,99310400,32674300,71178700
2022-01-05,171.00828552246094,305.4267883300781,441.843017578125,176.14088047095728,314.78131857507753,450.8991165177179,170.7345483186125,305.0406424002805,441.7486775164381,175.5934060632604,314.57856765657084,450.1255683158479,94537600,40054300,104538900
2022-01-06,168.15359497070312,303.0133056640625,441.4279479980469,171.37980064842037,307.66644167118665,444.1447805813084,167.80164498917833,300.7060346434731,439.060147736231,168.83793801323478,302.30856806148427,441.38079236108484,96904000,39646100,86858900
2022-01-07,168.3197784423828,303.16778564453125,439.6828308105469,170.24572473108867,305.5426109592931,442.6166431471201,167.2052727402814,299.35452484498177,438.32441429273644,169.02367835082143,303.27396324795524,441.43746414128117,86709100,32720000,85111600
2022-01-10,168.3393096923828,303.3897705078125,439.1357116699219,168.64237476166727,303.82420301804177,439.35266218590664,164.4092049558039,294.14144890781034,430.7305201228873,165.29885816519484,298.77525819873097,436.4849195241094,106765600,44289500,119362000
2022-01-11,171.16470336914062,304.0753173828125,443.1354675292969,171.26245812752686,305.6488615924354,443.22980760686403,166.99997473942338,299.16153810178815,435.87171338487093,168.46643037323963,302.5307039255412,438.87156663562837,76138300,29386800,74303100
2022-01-12,171.60467529296875,307.2513732910156,444.3334655761719,173.2177708823876,312.2134388767863,446.38997545502053,170.910561158879,306.1025691405683,442.3713245554861,172.1814777238459,308.60292838169426,444.87117806328797,74805200,34372200,67605400
2022-01-13,168.3393096923828,294.2476501464844,438.2112731933594,172.67023424322653,309.7709684945666,446.08819570731816,167.94824595979313,293.4753583562799,437.1830324247151,171.8490227811223,309.37515937724777,445.4372865106038,84505800,45366000,91173100
2022-01-14,169.1996612548828,299.460693359375,438.3904724121094,169.89377524696252,300.05922385700916,438.7395048053525,167.26392904254132,293.2339846176459,433.843551078094,167.50833831927105,293.7166743042593,435.0604719206195,80440800,39846400,95890900
2022-01-18,166.00277709960938,292.1720886230469,430.6267395019531,168.6814931182034,299.0745458921932,433.9001416437437,165.6214992398613,291.2935897762765,429.51360140587576,167.67452813175186,293.54294042354564,433.6926049827335,90956700,42333200,109709100
2022-01-19,162.5126190185547,292.82855224609375,426.15521240234375,167.25416515581253,303.04228390568943,433.56987477528105,162.22911080921511,292.2203879053098,425.8816348637501,166.19831524532339,295.6860967924291,432.17374552013666,94815000,45933900,109357600
